订单 Id,利润率,记录数,制造商,产品名称,利润,发货日期,国家,地区,城市,子类别,客户名称,折扣,数量,省/自治区,类别,细分,订单日期,邮寄方式,销售额
CN-2015-4950934,0.42,1,Stockwell,"Stockwell 橡皮筋, 混合尺寸",55.0,2016/11/3,中国,东北,四平,系固件,秦宁,0.0,2,吉林,办公用品,消费者,2016/10/29,标准级,130.0
CN-2015-2866628,0.14,1,思科,"思科 耳机, 混合尺寸",298.0,2016/5/20,中国,西南,安顺,电话,贺宁,0.0,5,贵州,技术,消费者,2016/5/14,标准级,2130.0
CN-2015-2866628,0.29,1,Rogers,"Rogers 文件夹, 单宽度",207.0,2016/5/20,中国,西南,安顺,收纳具,贺宁,0.0,5,贵州,办公用品,消费者,2016/5/14,标准级,717.0
CN-2015-2866628,0.2,1,罗技,"罗技 闪存驱动器, 可编程",60.0,2016/5/20,中国,西南,安顺,配件,贺宁,0.0,2,贵州,技术,消费者,2016/5/14,标准级,299.0
CN-2013-2810282,0.21,1,Brother,"Brother 墨水, 红色",285.0,2014/5/24,中国,华东,高密,复印机,巩安,0.0,2,山东,技术,小型企业,2014/5/20,标准级,1358.0
CN-2015-3381572,0.13,1,Stockwell,"Stockwell 订书钉, 整包",4.0,2016/5/11,中国,东北,抚顺,系固件,田谙,0.4,1,辽宁,办公用品,消费者,2016/5/11,当日,30.0
CN-2015-3381572,0.42,1,Eaton,"Eaton 信纸, 优质",442.0,2016/5/11,中国,东北,抚顺,纸张,田谙,0.0,5,辽宁,办公用品,消费者,2016/5/11,当日,1054.0
CN-2015-3381572,-0.52,1,Breville,"Breville 咖啡研磨机, 银色",-181.0,2016/5/11,中国,东北,抚顺,器具,田谙,0.4,2,辽宁,办公用品,消费者,2016/5/11,当日,351.0
CN-2015-3381572,0.19,1,Eldon,"Eldon 盒, 工业",48.0,2016/5/11,中国,东北,抚顺,收纳具,田谙,0.0,5,辽宁,办公用品,消费者,2016/5/11,当日,251.0
CN-2015-3381572,-0.65,1,松下,"松下 收据打印机, 白色",-652.0,2016/5/11,中国,东北,抚顺,设备,田谙,0.4,3,辽宁,技术,消费者,2016/5/11,当日,1002.0
CN-2015-3381572,-0.05,1,苹果,"苹果 信号增强器, 混合尺寸",-39.0,2016/5/11,中国,东北,抚顺,电话,田谙,0.4,2,辽宁,技术,消费者,2016/5/11,当日,781.0
CN-2015-3381572,-0.17,1,Eldon,"Eldon 分层置放架, 耐用",-53.0,2016/5/11,中国,东北,抚顺,用具,田谙,0.4,4,辽宁,家具,消费者,2016/5/11,当日,320.0
CN-2015-3381572,0.0,1,Novimex,"Novimex 沙滩椅, 红色",0.0,2016/5/11,中国,东北,抚顺,椅子,田谙,0.4,3,辽宁,家具,消费者,2016/5/11,当日,386.0
CN-2015-3381572,-0.07,1,Wilson Jones,"Wilson Jones 装订机, 回收",-5.0,2016/5/11,中国,东北,抚顺,装订机,田谙,0.4,2,辽宁,办公用品,消费者,2016/5/11,当日,75.0
CN-2014-2491194,0.19,1,Boston,"Boston 记号笔, 蓝色",55.0,2015/11/4,中国,东北,洮南,美术,徐蔓楚,0.2,3,吉林,办公用品,公司,2015/10/30,标准级,295.0
CN-2013-5591357,0.29,1,惠普,"惠普 传真复印机, 红色",694.0,2014/3/25,中国,西北,西安,复印机,巩虢,0.0,3,陕西,技术,公司,2014/3/22,二级,2395.0
CN-2015-5816959,0.44,1,Smead,"Smead 运输标签, 红色",23.0,2016/2/16,中国,西南,德阳,标签,陈丽雪,0.0,1,四川,办公用品,公司,2016/2/11,标准级,53.0
CN-2015-5816959,0.12,1,Ames,"Ames 商业信封, 每套 50 个",24.0,2016/2/16,中国,西南,德阳,信封,陈丽雪,0.0,3,四川,办公用品,公司,2016/2/11,标准级,205.0
CN-2015-5816959,-0.27,1,Wilson Jones,"Wilson Jones 订书机, 透明",-290.0,2016/2/16,中国,西南,德阳,装订机,陈丽雪,0.4,8,四川,办公用品,公司,2016/2/11,标准级,1085.0
CN-2015-3122639,0.26,1,贝尔金,"贝尔金 记忆卡, 耐用",418.0,2016/5/11,中国,中南,浯溪,配件,曾惠,0.0,3,湖南,技术,公司,2016/5/8,一级,1610.0
CN-2014-2866628,0.19,1,Eldon,"Eldon 盒, 工业",48.0,2015/8/22,中国,华东,杭州,收纳具,谢聪,0.0,5,浙江,办公用品,消费者,2015/8/18,标准级,251.0
CN-2014-2062805,0.04,1,松下,"松下 喷墨打印机, 耐用",116.0,2015/5/26,中国,华东,南昌,设备,田妮,0.0,2,江西,技术,小型企业,2015/5/22,标准级,2914.0
US-2015-5448418,-0.1,1,Cuisinart,"Cuisinart 咖啡研磨机, 白色",-52.0,2016/9/16,中国,东北,鞍山,器具,严诚,0.4,5,辽宁,办公用品,公司,2016/9/11,标准级,515.0
CN-2015-3022026,0.39,1,OIC,"OIC 夹子, 每包 12 个",105.0,2016/6/23,中国,中南,深圳,系固件,姚柏,0.0,3,广东,办公用品,消费者,2016/6/19,标准级,269.0
CN-2012-1928578,0.07,1,Ames,"Ames 外皮和封条, 银色",14.0,2013/9/14,中国,西北,兰州,信封,许绅,0.0,2,甘肃,办公用品,消费者,2013/9/13,一级,197.0
CN-2012-1928578,-0.5,1,Wilson Jones,"Wilson Jones 标签, 耐用",-34.0,2013/9/14,中国,西北,兰州,装订机,许绅,0.4,3,甘肃,办公用品,消费者,2013/9/13,一级,67.0
CN-2012-2648094,0.43,1,诺基亚,"诺基亚 音频基座, 混合尺寸",1361.0,2013/11/12,中国,中南,廉洲,电话,彭雯,0.0,4,广东,技术,消费者,2013/11/7,标准级,3166.0
CN-2013-5172330,0.2,1,Enermax,"Enermax 备忘录便条, 优质",29.0,2014/5/18,中国,华北,石家庄,纸张,徐关茵,0.0,2,河北,办公用品,公司,2014/5/12,标准级,146.0
US-2012-1900777,-0.52,1,Accos,"Accos 夹子, 整包",-84.0,2013/12/31,中国,华北,包头,系固件,苏冬露,0.4,3,内蒙古,办公用品,小型企业,2013/12/26,标准级,163.0
US-2012-1900777,-0.28,1,Avery,"Avery 孔加固材料, 透明",-9.0,2013/12/31,中国,华北,包头,装订机,苏冬露,0.4,3,内蒙古,办公用品,小型企业,2013/12/26,标准级,33.0
US-2012-1900777,0.29,1,Rogers,"Rogers 文件夹, 单宽度",83.0,2013/12/31,中国,华北,包头,收纳具,苏冬露,0.0,2,内蒙古,办公用品,小型企业,2013/12/26,标准级,287.0
US-2012-1900777,0.44,1,Tenex,"Tenex 盘, 工业",561.0,2013/12/31,中国,华北,包头,收纳具,苏冬露,0.0,5,内蒙古,办公用品,小型企业,2013/12/26,标准级,1276.0
US-2012-1900777,0.44,1,GlobeWeis,"GlobeWeis 局间信封, 红色",527.0,2013/12/31,中国,华北,包头,信封,苏冬露,0.0,5,内蒙古,办公用品,小型企业,2013/12/26,标准级,1198.0
US-2012-1900777,0.12,1,松下,"松下 收据打印机, 多色",39.0,2013/12/31,中国,华北,包头,设备,苏冬露,0.4,1,内蒙古,技术,小型企业,2013/12/26,标准级,339.0
CN-2013-2831197,0.14,1,Boston,"Boston 钢笔, 混合尺寸",9.0,2014/3/12,中国,东北,哈尔滨,美术,黄丽,0.2,1,黑龙江,办公用品,消费者,2014/3/7,标准级,65.0
CN-2013-2831197,0.34,1,Kleencut,"Kleencut 美工刀, 锯齿状",149.0,2014/3/12,中国,东北,哈尔滨,用品,黄丽,0.0,3,黑龙江,办公用品,消费者,2014/3/7,标准级,439.0
US-2015-3405401,-0.2,1,Enermax,"Enermax 记忆卡, 实惠",-257.0,2016/5/18,中国,中南,武汉,配件,万刚,0.4,4,湖北,技术,公司,2016/5/13,标准级,1281.0
US-2012-3069391,-0.22,1,Safco,"SAFCO 扶手椅, 黑色",-557.0,2013/2/5,中国,西南,成都,椅子,贺丹,0.4,2,四川,家具,消费者,2013/2/1,标准级,2570.0
US-2012-3069391,0.17,1,贝尔金,"贝尔金 键盘, 实惠",157.0,2013/2/5,中国,西南,成都,配件,贺丹,0.4,4,四川,技术,消费者,2013/2/1,标准级,939.0
CN-2013-3065733,0.45,1,Avery,"Avery 可去除的标签, 可调",72.0,2014/1/8,中国,华北,廊坊,标签,黄丽,0.0,4,河北,办公用品,消费者,2014/1/3,二级,161.0
CN-2015-1628412,0.27,1,Acco,"Acco 订书机, 耐用",132.0,2016/5/1,中国,华东,上海,装订机,常盛,0.0,2,上海,办公用品,消费者,2016/4/29,二级,491.0
CN-2015-2828219,0.48,1,施乐,"施乐 信纸, 多色",727.0,2016/5/26,中国,华北,济宁,纸张,周诚,0.0,7,内蒙古,办公用品,公司,2016/5/22,标准级,1515.0
US-2014-4870971,-0.62,1,贝尔金,"贝尔金 闪存驱动器, 回收",-550.0,2015/12/3,中国,中南,枝江,配件,傅晨,0.4,8,湖北,技术,公司,2015/11/29,标准级,890.0
US-2014-4870971,0.13,1,诺基亚,"诺基亚 智能手机, 混合尺寸",188.0,2015/12/3,中国,中南,枝江,电话,傅晨,0.4,4,湖北,技术,公司,2015/11/29,标准级,1411.0
US-2013-5033587,0.48,1,Fellowes,"Fellowes 锁柜, 工业",1396.0,2014/4/2,中国,西北,肃州,收纳具,彭丽雪,0.0,3,甘肃,办公用品,小型企业,2014/3/26,标准级,2909.0
CN-2014-5339863,0.14,1,Harbour Creations,"Harbour Creations 运输标签, 可调",6.0,2015/4/12,中国,华东,潍坊,标签,贾柏,0.0,1,山东,办公用品,小型企业,2015/4/10,一级,44.0
CN-2014-5339863,0.32,1,Tenex,"Tenex 盒, 金属",70.0,2015/4/12,中国,华东,潍坊,收纳具,贾柏,0.0,3,山东,办公用品,小型企业,2015/4/10,一级,218.0
CN-2014-2995973,0.5,1,Avery,"Avery 标签, 实惠",74.0,2015/8/7,中国,华东,潍坊,装订机,陈健,0.0,5,山东,办公用品,公司,2015/8/5,二级,148.0
CN-2014-2995973,0.26,1,Acco,"Acco 标签, 耐用",49.0,2015/8/7,中国,华东,潍坊,装订机,陈健,0.0,4,山东,办公用品,公司,2015/8/5,二级,188.0
CN-2014-2995973,0.06,1,Enermax,"Enermax 鼠标, 可编程",23.0,2015/8/7,中国,华东,潍坊,配件,陈健,0.0,2,山东,技术,公司,2015/8/5,二级,390.0
CN-2014-3266914,0.08,1,SanDisk,"SanDisk 闪存驱动器, 回收",28.0,2015/10/28,中国,中南,河源,配件,赵德伟,0.0,2,广东,技术,消费者,2015/10/26,一级,349.0
CN-2014-3266914,0.15,1,Stiletto,"Stiletto 大剪刀, 工业",69.0,2015/10/28,中国,中南,河源,用品,赵德伟,0.0,2,广东,办公用品,消费者,2015/10/26,一级,464.0
CN-2014-3266914,0.33,1,Enermax,"Enermax 键盘, 回收",375.0,2015/10/28,中国,中南,河源,配件,赵德伟,0.0,3,广东,技术,消费者,2015/10/26,一级,1138.0
CN-2014-3266914,0.12,1,Novimex,"Novimex 运输标签, 可调",34.0,2015/10/28,中国,中南,河源,标签,赵德伟,0.0,7,广东,办公用品,消费者,2015/10/26,一级,290.0
US-2012-1255631,-0.19,1,BIC,"BIC 铅笔刀, 金属",-43.0,2013/2/3,中国,东北,朗乡,美术,范晒明,0.2,2,黑龙江,办公用品,消费者,2013/1/30,二级,226.0
US-2012-1255631,0.31,1,Kleencut,"Kleencut 剪刀, 锯齿状",110.0,2013/2/3,中国,东北,朗乡,用品,范晒明,0.0,4,黑龙江,办公用品,消费者,2013/1/30,二级,354.0
US-2012-1255631,0.47,1,Novimex,"Novimex 运输标签, 白色",72.0,2013/2/3,中国,东北,朗乡,标签,范晒明,0.0,3,黑龙江,办公用品,消费者,2013/1/30,二级,154.0
US-2012-1255631,0.2,1,罗技,"罗技 闪存驱动器, 可编程",149.0,2013/2/3,中国,东北,朗乡,配件,范晒明,0.0,5,黑龙江,技术,消费者,2013/1/30,二级,747.0
US-2012-1255631,0.26,1,Acco,"Acco 标签, 耐用",37.0,2013/2/3,中国,东北,朗乡,装订机,范晒明,0.0,3,黑龙江,办公用品,消费者,2013/1/30,二级,141.0
US-2012-1255631,0.31,1,Breville,"Breville 炉灶, 红色",1625.0,2013/2/3,中国,东北,朗乡,器具,范晒明,0.0,2,黑龙江,办公用品,消费者,2013/1/30,二级,5241.0
US-2012-1255631,0.03,1,Office Star,"Office Star 摇椅, 每套两件",80.0,2013/2/3,中国,东北,朗乡,椅子,范晒明,0.0,4,黑龙江,家具,消费者,2013/1/30,二级,2672.0
US-2012-1255631,0.11,1,罗技,"罗技 记忆卡, 可编程",215.0,2013/2/3,中国,东北,朗乡,配件,范晒明,0.0,4,黑龙江,技术,消费者,2013/1/30,二级,1958.0
CN-2014-3253076,0.07,1,松下,"松下 电话, 白色",81.0,2015/11/13,中国,中南,平顶山,设备,巩德,0.0,3,河南,技术,小型企业,2015/11/9,标准级,1166.0
US-2012-5555490,-0.4,1,摩托罗拉,"摩托罗拉 办公室电话机, 混合尺寸",-251.0,2013/9/24,中国,华北,呼和浩特,电话,沈彩,0.4,3,内蒙古,技术,消费者,2013/9/19,二级,627.0
US-2012-5555490,0.41,1,Smead,"Smead 有色标签, 耐用",26.0,2013/9/24,中国,华北,呼和浩特,标签,沈彩,0.0,1,内蒙古,办公用品,消费者,2013/9/19,二级,63.0
CN-2015-4159546,0.08,1,贝尔金,"贝尔金 鼠标, 可编程",94.0,2016/7/23,中国,西南,重庆,配件,洪梦,0.0,6,重庆,技术,公司,2016/7/21,一级,1182.0
CN-2015-4159546,0.13,1,Acco,"Acco 标签, 回收",11.0,2016/7/23,中国,西南,重庆,装订机,洪梦,0.0,2,重庆,办公用品,公司,2016/7/21,一级,83.0
CN-2012-3174894,0.03,1,Novimex,"Novimex 可去除的标签, 可调",2.0,2013/3/27,中国,西南,遂宁,标签,郭冬露,0.0,2,四川,办公用品,消费者,2013/3/22,二级,73.0
CN-2012-5340374,0.15,1,Fiskars,"Fiskars 尺子, 工业",22.0,2013/12/21,中国,华北,秦皇岛,用品,白忠,0.0,2,河北,办公用品,消费者,2013/12/17,标准级,150.0
CN-2014-2862015,0.35,1,Rogers,"Rogers 盘, 蓝色",302.0,2015/11/18,中国,中南,珠海,收纳具,贾丹,0.0,3,广东,办公用品,消费者,2015/11/15,一级,864.0
CN-2014-2045726,-0.53,1,Bush,"Bush 书库, 金属",-1087.0,2015/2/6,中国,东北,新民,书架,曹诚,0.4,2,辽宁,家具,公司,2015/2/1,标准级,2037.0
CN-2014-2662386,0.2,1,Avery,"Avery 圆形标签, 红色",19.0,2015/11/13,中国,华北,临汾,标签,白立,0.0,3,山西,办公用品,公司,2015/11/11,二级,97.0
US-2015-3189070,-0.42,1,Hoover,"Hoover 炉灶, 红色",-1327.0,2016/8/9,中国,东北,丹东,器具,范彩,0.4,2,辽宁,办公用品,公司,2016/8/5,标准级,3183.0
US-2014-3585437,-0.48,1,Advantus,"Advantus 夹子, 混合尺寸",-68.0,2015/7/5,中国,华北,满洲里,系固件,贾君,0.4,3,内蒙古,办公用品,消费者,2015/7/3,一级,141.0
US-2014-3585437,-0.62,1,Acco,"Acco 打孔机, 实惠",-52.0,2015/7/5,中国,华北,满洲里,装订机,贾君,0.4,1,内蒙古,办公用品,消费者,2015/7/3,一级,84.0
CN-2014-4347413,0.02,1,苹果,"苹果 智能手机, 全尺寸",17.0,2015/12/15,中国,华东,徐州,电话,倪芬,0.4,3,江苏,技术,小型企业,2015/12/9,标准级,1047.0
CN-2013-1255631,0.11,1,Harbour Creations,"Harbour Creations 可去除的标签, 可调",25.0,2014/7/23,中国,华东,莱州,标签,白斯云,0.0,6,山东,办公用品,消费者,2014/7/19,标准级,231.0
CN-2013-1255631,0.05,1,思科,"思科 信号增强器, 整包",142.0,2014/7/23,中国,华东,莱州,电话,白斯云,0.0,4,山东,技术,消费者,2014/7/19,标准级,2836.0
CN-2012-4590873,0.11,1,Green Bar,"Green Bar 笔记本, 每包 12 个",52.0,2013/10/7,中国,东北,开原,纸张,薛婷,0.0,3,辽宁,办公用品,消费者,2013/10/3,二级,475.0
CN-2012-4590873,0.02,1,Rogers,"Rogers 搁板, 工业",11.0,2013/10/7,中国,东北,开原,收纳具,薛婷,0.0,2,辽宁,办公用品,消费者,2013/10/3,二级,584.0
US-2014-1815663,-0.17,1,StarTech,"StarTech 打印机, 白色",-357.0,2015/10/7,中国,中南,钟祥,设备,贾廉,0.4,3,湖北,技术,消费者,2015/10/4,二级,2138.0
US-2014-1815663,0.18,1,Avery,"Avery 合法证物标签, 可调",31.0,2015/10/7,中国,中南,钟祥,标签,贾廉,0.0,4,湖北,办公用品,消费者,2015/10/4,二级,172.0
US-2014-1815663,-0.52,1,Kleencut,"Kleencut 剪刀, 钢",-31.0,2015/10/7,中国,中南,钟祥,用品,贾廉,0.4,1,湖北,办公用品,消费者,2015/10/4,二级,61.0
CN-2013-3694355,0.21,1,OIC,"OIC 图钉, 整包",82.0,2014/1/20,中国,西北,西安,系固件,廖宣,0.0,6,陕西,办公用品,消费者,2014/1/16,标准级,394.0
CN-2015-2577941,0.4,1,松下,"松下 打印机, 白色",1483.0,2016/10/8,中国,华东,南昌,设备,唐安,0.0,3,江西,技术,消费者,2016/10/5,一级,3709.0
CN-2015-2577941,0.02,1,Enermax,"Enermax 鼠标, 回收",7.0,2016/10/8,中国,华东,南昌,配件,唐安,0.0,2,江西,技术,消费者,2016/10/5,一级,356.0
CN-2014-2662386,0.46,1,Stockwell,"Stockwell 按钉, 金属",121.0,2015/3/6,中国,东北,哈尔滨,系固件,段杰,0.0,4,黑龙江,办公用品,公司,2015/3/4,二级,263.0
CN-2014-2662386,0.0,1,思科,"思科 办公室电话机, 全尺寸",0.0,2015/3/6,中国,东北,哈尔滨,电话,段杰,0.0,7,黑龙江,技术,公司,2015/3/4,二级,2671.0
US-2013-1388500,-0.33,1,Elite,"Elite 剪刀, 工业",-68.0,2014/5/14,中国,西南,潼川,用品,徐虢,0.4,3,四川,办公用品,公司,2014/5/10,标准级,203.0
CN-2015-2203847,0.06,1,Jiffy,"Jiffy 局间信封, 红色",28.0,2016/4/20,中国,东北,泰康,信封,余丽娜,0.0,2,黑龙江,办公用品,消费者,2016/4/20,当日,466.0
CN-2015-2203847,0.07,1,Office Star,"Office Star 折叠椅, 黑色",116.0,2016/4/20,中国,东北,泰康,椅子,余丽娜,0.0,4,黑龙江,家具,消费者,2016/4/20,当日,1667.0
CN-2013-3103245,0.13,1,Novimex,"Novimex 可去除的标签, 耐用",25.0,2014/4/4,中国,华东,泰兴,标签,沈聪,0.0,4,江苏,办公用品,消费者,2014/3/28,标准级,192.0
CN-2013-3103245,0.15,1,SanDisk,"SanDisk 笔记本, 优质",21.0,2014/4/4,中国,华东,泰兴,纸张,沈聪,0.0,1,江苏,办公用品,消费者,2014/3/28,标准级,139.0
CN-2014-4725073,0.3,1,Hon,"Hon 椅垫, 红色",466.0,2016/1/3,中国,华东,芜湖,椅子,徐关茵,0.0,6,安徽,家具,公司,2015/12/30,标准级,1555.0
CN-2014-4725073,0.07,1,Rogers,"Rogers 锁柜, 金属",275.0,2016/1/3,中国,华东,芜湖,收纳具,徐关茵,0.0,4,安徽,办公用品,公司,2015/12/30,标准级,3933.0
CN-2014-4725073,0.08,1,爱普生,"爱普生 电话, 红色",116.0,2016/1/3,中国,华东,芜湖,设备,徐关茵,0.0,4,安徽,技术,公司,2015/12/30,标准级,1458.0
CN-2014-4725073,0.36,1,Harbour Creations,"Harbour Creations 摇椅, 每套两件",1254.0,2016/1/3,中国,华东,芜湖,椅子,徐关茵,0.0,5,安徽,家具,公司,2015/12/30,标准级,3485.0
CN-2014-4015472,0.11,1,Enermax,"Enermax 令, 每包 12 个",50.0,2015/9/19,中国,华东,泰兴,纸张,冯立,0.0,3,江苏,办公用品,消费者,2015/9/13,标准级,457.0
CN-2014-4015472,0.12,1,思科,"思科 耳机, 蓝色",86.0,2015/9/19,中国,华东,泰兴,电话,冯立,0.4,3,江苏,技术,消费者,2015/9/13,标准级,743.0
US-2012-4650370,-0.17,1,苹果,"苹果 耳机, 蓝色",-69.0,2013/8/12,中国,西南,成都,电话,陈健,0.4,2,四川,技术,公司,2013/8/10,二级,410.0
US-2015-2998954,-0.4,1,Deflect-O,"Deflect-O 闹钟, 优质",-110.0,2016/3/27,中国,华东,扬州,用具,赖芳茵,0.4,2,江苏,家具,公司,2016/3/25,二级,274.0
CN-2013-4251154,0.03,1,Bush,"Bush 书架, 白色",82.0,2014/5/30,中国,西北,肃州,书架,吕关茵,0.4,7,甘肃,家具,小型企业,2014/5/28,一级,2470.0
CN-2014-4992845,0.36,1,GlobeWeis,"GlobeWeis 商业信封, 每套 50 个",175.0,2015/7/26,中国,华东,无锡,信封,贺升,0.0,6,江苏,办公用品,消费者,2015/7/22,标准级,486.0
CN-2015-1267778,0.09,1,Stockwell,"Stockwell 夹子, 整包",16.0,2016/10/18,中国,华北,北京,系固件,邓康,0.0,2,北京,办公用品,消费者,2016/10/14,标准级,176.0
CN-2015-1267778,0.07,1,宜家,"宜家 古典书架, 金属",269.0,2016/10/18,中国,华北,北京,书架,邓康,0.0,2,北京,家具,消费者,2016/10/14,标准级,3838.0
CN-2015-4571372,0.06,1,Office Star,"Office Star 摇椅, 红色",39.0,2016/12/7,中国,华东,上海,椅子,钱幂,0.0,1,上海,家具,小型企业,2016/12/1,标准级,658.0
CN-2015-4571372,0.14,1,Harbour Creations,"Harbour Creations 运输标签, 可调",18.0,2016/12/7,中国,华东,上海,标签,钱幂,0.0,3,上海,办公用品,小型企业,2016/12/1,标准级,131.0
CN-2014-1776641,0.39,1,Eldon,"Eldon 文件车, 金属",924.0,2015/10/22,中国,西南,重庆,收纳具,林康,0.0,4,重庆,办公用品,公司,2015/10/18,标准级,2370.0
CN-2014-1776641,0.06,1,Fiskars,"Fiskars 尺子, 蓝色",16.0,2015/10/22,中国,西南,重庆,用品,林康,0.0,4,重庆,办公用品,公司,2015/10/18,标准级,269.0
CN-2012-2686699,0.3,1,Tenex,"Tenex 相框, 一包多件",363.0,2013/11/30,中国,华东,宜春,用具,程德,0.0,5,江西,家具,小型企业,2013/11/25,二级,1211.0
CN-2012-2686699,0.15,1,Memorex,"Memorex 路由器, 可编程",347.0,2013/11/30,中国,华东,宜春,配件,程德,0.0,2,江西,技术,小型企业,2013/11/25,二级,2312.0
CN-2014-1424056,0.11,1,Enermax,"Enermax 令, 每包 12 个",33.0,2015/5/3,中国,西南,内江,纸张,郝立勤,0.0,2,四川,办公用品,消费者,2015/5/1,一级,304.0
CN-2014-1424056,0.17,1,Cardinal,"Cardinal 装订机盖, 回收",17.0,2015/5/3,中国,西南,内江,装订机,郝立勤,0.4,3,四川,办公用品,消费者,2015/5/1,一级,104.0
CN-2015-1574908,0.07,1,Hamilton Beach,"Hamilton Beach 微波炉, 银色",106.0,2016/9/19,中国,华东,金华,器具,吕欢悦,0.4,2,浙江,办公用品,小型企业,2016/9/17,一级,1586.0
CN-2015-1574908,0.43,1,Rogers,"Rogers 盘, 金属",244.0,2016/9/19,中国,华东,金华,收纳具,吕欢悦,0.0,2,浙江,办公用品,小型企业,2016/9/17,一级,567.0
CN-2015-1574908,-0.65,1,Hon,"Hon 凳子, 黑色",-294.0,2016/9/19,中国,华东,金华,椅子,吕欢悦,0.4,1,浙江,家具,小型企业,2016/9/17,一级,451.0
CN-2015-1574908,0.12,1,Safco,"SAFCO 扶手椅, 每套两件",303.0,2016/9/19,中国,华东,金华,椅子,吕欢悦,0.4,2,浙江,家具,小型企业,2016/9/17,一级,2597.0
CN-2015-1574908,-0.48,1,宜家,"宜家 书架, 传统",-830.0,2016/9/19,中国,华东,金华,书架,吕欢悦,0.4,5,浙江,家具,小型企业,2016/9/17,一级,1716.0
CN-2012-5171199,0.03,1,Brother,"Brother 墨水, 彩色",83.0,2013/9/29,中国,华东,厦门,复印机,刘明,0.0,4,福建,技术,公司,2013/9/25,标准级,2776.0
CN-2012-5171199,0.33,1,Bush,"Bush 墙角架, 黑色",386.0,2013/9/29,中国,华东,厦门,书架,刘明,0.0,2,福建,家具,公司,2013/9/25,标准级,1170.0
CN-2012-5171199,0.33,1,Advantus,"Advantus 橡皮筋, 整包",51.0,2013/9/29,中国,华东,厦门,系固件,刘明,0.0,2,福建,办公用品,公司,2013/9/25,标准级,155.0
CN-2012-5171199,0.13,1,Rogers,"Rogers 文件车, 金属",256.0,2013/9/29,中国,华东,厦门,收纳具,刘明,0.0,3,福建,办公用品,公司,2013/9/25,标准级,1969.0
CN-2012-5171199,0.21,1,Tenex,"Tenex 文件夹, 蓝色",68.0,2013/9/29,中国,华东,厦门,收纳具,刘明,0.0,3,福建,办公用品,公司,2013/9/25,标准级,325.0
CN-2014-2505404,0.36,1,Smead,"Smead 文件夹, 单宽度",29.0,2015/1/26,中国,东北,开原,收纳具,陶磊,0.0,1,辽宁,办公用品,公司,2015/1/22,二级,82.0
