订单 Id,利润率,记录数,制造商,产品名称,利润,发货日期,国家,地区,城市,子类别,客户名称,折扣,数量,省/自治区,类别,细分,订单日期,邮寄方式,销售额
US-2015-2352370,-0.45 ,1,Cardinal,"Cardinal 订书机, 透明",-683.00 ,2016/9/17,中国,东北,沈阳,装订机,沈聪,0.40 ,11,辽宁,办公用品,消费者,2016/9/11,标准级,1516.00 
CN-2013-2554132,0.12 ,1,Hon,"Hon 运输标签, 白色",57.00 ,2014/7/17,中国,中南,珠海,标签,吕凤,0.00 ,9,广东,办公用品,小型企业,2014/7/17,当日,478.00 
CN-2014-4214287,0.45 ,1,Novimex,"Novimex 圆形标签, 可调",35.00 ,2015/11/17,中国,西南,重庆,标签,倪幂,0.00 ,4,重庆,办公用品,消费者,2015/11/12,标准级,78.00 
CN-2014-4214287,0.23 ,1,Avery,"Avery 孔加固材料, 透明",17.00 ,2015/11/17,中国,西南,重庆,装订机,倪幂,0.00 ,4,重庆,办公用品,消费者,2015/11/12,标准级,72.00 
US-2015-4736051,-0.52 ,1,Avery,"Avery 订书机, 回收",-285.00 ,2016/1/22,中国,西北,肃州,装订机,杨健,0.40 ,4,甘肃,办公用品,消费者,2016/1/17,二级,551.00 
CN-2013-2084652,0.08 ,1,Harbour Creations,"Harbour Creations 扶手椅, 可调",555.00 ,2014/10/11,中国,华东,常州,椅子,薛婷,0.40 ,5,江苏,家具,消费者,2014/10/5,标准级,6665.00 
CN-2013-2084652,-0.47 ,1,Advantus,"Advantus 门挡, 耐用",-165.00 ,2014/10/11,中国,华东,常州,用具,薛婷,0.40 ,3,江苏,家具,消费者,2014/10/5,标准级,353.00 
CN-2013-2084652,0.32 ,1,Harbour Creations,"Harbour Creations 合法证物标签, 红色",32.00 ,2014/10/11,中国,华东,常州,标签,薛婷,0.00 ,2,江苏,办公用品,消费者,2014/10/5,标准级,101.00 
US-2013-1904299,-0.37 ,1,OIC,"OIC 橡皮筋, 金属",-35.00 ,2014/2/22,中国,华东,张家港,系固件,牛晒明,0.40 ,2,江苏,办公用品,小型企业,2014/2/16,标准级,96.00 
CN-2015-3211633,0.04 ,1,Bush,"Bush 古典书架, 金属",154.00 ,2016/4/10,中国,中南,长沙,书架,彭绅,0.00 ,2,湖南,家具,公司,2016/4/9,一级,3847.00 
CN-2015-3211633,0.36 ,1,KitchenAid,"KitchenAid 冰箱, 银色",2664.00 ,2016/4/10,中国,中南,长沙,器具,彭绅,0.00 ,3,湖南,办公用品,公司,2016/4/9,一级,7402.00 
US-2012-5294254,-0.17 ,1,Tenex,"Tenex 相框, 一包多件",-73.00 ,2013/10/28,中国,华东,杭州,用具,罗嫒,0.40 ,3,浙江,家具,小型企业,2013/10/28,当日,436.00 
CN-2014-3988119,0.01 ,1,Cameo,"Cameo 搭扣信封, 回收",2.00 ,2015/4/20,中国,西南,昭通,信封,袁保,0.00 ,8,云南,办公用品,公司,2015/4/16,二级,310.00 
CN-2015-3232413,0.18 ,1,Safco,"SAFCO 折叠椅, 红色",144.00 ,2016/12/4,中国,东北,密山,椅子,杨健,0.00 ,2,黑龙江,家具,消费者,2016/12/4,当日,800.00 
CN-2015-3232413,0.00 ,1,Tenex,"Tenex 文件夹, 工业",0.00 ,2016/12/4,中国,东北,密山,收纳具,杨健,0.00 ,3,黑龙江,办公用品,消费者,2016/12/4,当日,332.00 
CN-2015-3232413,0.26 ,1,Enermax,"Enermax 笔记本, 每包 12 个",118.00 ,2016/12/4,中国,东北,密山,纸张,杨健,0.00 ,3,黑龙江,办公用品,消费者,2016/12/4,当日,457.00 
CN-2015-4680780,0.11 ,1,Avery,"Avery 合法证物标签, 红色",17.00 ,2016/7/31,中国,华东,临朐,标签,陈安,0.00 ,3,山东,办公用品,消费者,2016/7/24,标准级,156.00 
CN-2014-1190387,0.27 ,1,惠普,"惠普 墨水, 红色",160.00 ,2015/11/7,中国,东北,肇源,复印机,苏晒明,0.00 ,1,黑龙江,技术,消费者,2015/11/4,一级,592.00 
CN-2014-3230180,0.25 ,1,Kleencut,"Kleencut 修剪器, 钢",95.00 ,2015/10/28,中国,西南,海口,用品,贺平,0.00 ,2,云南,办公用品,消费者,2015/10/22,标准级,381.00 
CN-2014-3230180,0.22 ,1,Tenex,"Tenex 闹钟, 耐用",242.00 ,2015/10/28,中国,西南,海口,用具,贺平,0.00 ,5,云南,家具,消费者,2015/10/22,标准级,1103.00 
CN-2014-3230180,0.10 ,1,GlobeWeis,"GlobeWeis 马尼拉纸信封, 银色",14.00 ,2015/10/28,中国,西南,海口,信封,贺平,0.00 ,1,云南,办公用品,消费者,2015/10/22,标准级,139.00 
CN-2013-5873075,0.07 ,1,Breville,"Breville 微波炉, 银色",1086.00 ,2014/10/20,中国,东北,肇源,器具,施丽丽,0.00 ,11,黑龙江,办公用品,公司,2014/10/15,二级,15526.00 
CN-2014-4544243,0.10 ,1,GlobeWeis,"GlobeWeis 马尼拉纸信封, 银色",28.00 ,2015/9/20,中国,中南,襄城,信封,贺斯云,0.00 ,2,河南,办公用品,消费者,2015/9/18,一级,278.00 
CN-2014-4544243,0.38 ,1,Harbour Creations,"Harbour Creations 扶手椅, 红色",751.00 ,2015/9/20,中国,中南,襄城,椅子,贺斯云,0.10 ,1,河南,家具,消费者,2015/9/18,一级,1989.00 
CN-2013-5173564,0.21 ,1,Sanford,"Sanford 荧光笔, 蓝色",50.00 ,2014/12/10,中国,东北,鹤岗,美术,秦淑芳,0.20 ,4,黑龙江,办公用品,公司,2014/12/5,标准级,235.00 
CN-2015-4862116,0.20 ,1,Acme,"Acme 剪刀, 工业",76.00 ,2016/5/11,中国,华北,天津,用品,顾丹,0.00 ,3,天津,办公用品,公司,2016/5/6,二级,379.00 
US-2014-2560726,-0.03 ,1,三星,"三星 办公室电话机, 全尺寸",-38.00 ,2015/5/7,中国,华东,温州,电话,康丽,0.40 ,6,浙江,技术,消费者,2015/5/2,标准级,1117.00 
CN-2015-4950934,0.26 ,1,Deflect-O,"Deflect-O 门挡, 优质",155.00 ,2016/11/3,中国,东北,四平,用具,秦宁,0.00 ,3,吉林,家具,消费者,2016/10/29,标准级,596.00 
CN-2015-4950934,0.42 ,1,Stockwell,"Stockwell 橡皮筋, 混合尺寸",55.00 ,2016/11/3,中国,东北,四平,系固件,秦宁,0.00 ,2,吉林,办公用品,消费者,2016/10/29,标准级,130.00 
CN-2015-2866628,0.14 ,1,思科,"思科 耳机, 混合尺寸",298.00 ,2016/5/20,中国,西南,安顺,电话,贺宁,0.00 ,5,贵州,技术,消费者,2016/5/14,标准级,2130.00 
CN-2015-2866628,0.29 ,1,Rogers,"Rogers 文件夹, 单宽度",207.00 ,2016/5/20,中国,西南,安顺,收纳具,贺宁,0.00 ,5,贵州,办公用品,消费者,2016/5/14,标准级,717.00 
CN-2015-2866628,0.20 ,1,罗技,"罗技 闪存驱动器, 可编程",60.00 ,2016/5/20,中国,西南,安顺,配件,贺宁,0.00 ,2,贵州,技术,消费者,2016/5/14,标准级,299.00 
CN-2013-2810282,0.21 ,1,Brother,"Brother 墨水, 红色",285.00 ,2014/5/24,中国,华东,高密,复印机,巩安,0.00 ,2,山东,技术,小型企业,2014/5/20,标准级,1358.00 
CN-2015-3381572,0.13 ,1,Stockwell,"Stockwell 订书钉, 整包",4.00 ,2016/5/11,中国,东北,抚顺,系固件,田谙,0.40 ,1,辽宁,办公用品,消费者,2016/5/11,当日,30.00 
CN-2015-3381572,0.42 ,1,Eaton,"Eaton 信纸, 优质",442.00 ,2016/5/11,中国,东北,抚顺,纸张,田谙,0.00 ,5,辽宁,办公用品,消费者,2016/5/11,当日,1054.00 
CN-2015-3381572,-0.52 ,1,Breville,"Breville 咖啡研磨机, 银色",-181.00 ,2016/5/11,中国,东北,抚顺,器具,田谙,0.40 ,2,辽宁,办公用品,消费者,2016/5/11,当日,351.00 
CN-2015-3381572,0.19 ,1,Eldon,"Eldon 盒, 工业",48.00 ,2016/5/11,中国,东北,抚顺,收纳具,田谙,0.00 ,5,辽宁,办公用品,消费者,2016/5/11,当日,251.00 
CN-2015-3381572,-0.30 ,1,Hamilton Beach,"Hamilton Beach 炉灶, 白色",-2270.00 ,2016/5/11,中国,东北,抚顺,器具,田谙,0.40 ,5,辽宁,办公用品,消费者,2016/5/11,当日,7567.00 
CN-2015-3381572,-0.65 ,1,松下,"松下 收据打印机, 白色",-652.00 ,2016/5/11,中国,东北,抚顺,设备,田谙,0.40 ,3,辽宁,技术,消费者,2016/5/11,当日,1002.00 
CN-2015-3381572,-0.05 ,1,苹果,"苹果 信号增强器, 混合尺寸",-39.00 ,2016/5/11,中国,东北,抚顺,电话,田谙,0.40 ,2,辽宁,技术,消费者,2016/5/11,当日,781.00 
CN-2015-3381572,-0.17 ,1,Eldon,"Eldon 分层置放架, 耐用",-53.00 ,2016/5/11,中国,东北,抚顺,用具,田谙,0.40 ,4,辽宁,家具,消费者,2016/5/11,当日,320.00 
CN-2015-3381572,0.00 ,1,Novimex,"Novimex 沙滩椅, 红色",0.00 ,2016/5/11,中国,东北,抚顺,椅子,田谙,0.40 ,3,辽宁,家具,消费者,2016/5/11,当日,386.00 
CN-2015-3381572,-0.07 ,1,Wilson Jones,"Wilson Jones 装订机, 回收",-5.00 ,2016/5/11,中国,东北,抚顺,装订机,田谙,0.40 ,2,辽宁,办公用品,消费者,2016/5/11,当日,75.00 
CN-2014-2491194,0.19 ,1,Boston,"Boston 记号笔, 蓝色",55.00 ,2015/11/4,中国,东北,洮南,美术,徐蔓楚,0.20 ,3,吉林,办公用品,公司,2015/10/30,标准级,295.00 
CN-2013-5591357,0.29 ,1,惠普,"惠普 传真复印机, 红色",694.00 ,2014/3/25,中国,西北,西安,复印机,巩虢,0.00 ,3,陕西,技术,公司,2014/3/22,二级,2395.00 
CN-2015-5816959,0.44 ,1,Smead,"Smead 运输标签, 红色",23.00 ,2016/2/16,中国,西南,德阳,标签,陈丽雪,0.00 ,1,四川,办公用品,公司,2016/2/11,标准级,53.00 
CN-2015-5816959,0.12 ,1,Ames,"Ames 商业信封, 每套 50 个",24.00 ,2016/2/16,中国,西南,德阳,信封,陈丽雪,0.00 ,3,四川,办公用品,公司,2016/2/11,标准级,205.00 
CN-2015-5816959,-0.27 ,1,Wilson Jones,"Wilson Jones 订书机, 透明",-290.00 ,2016/2/16,中国,西南,德阳,装订机,陈丽雪,0.40 ,8,四川,办公用品,公司,2016/2/11,标准级,1085.00 
CN-2014-1122727,0.21 ,1,Chromcraft,"Chromcraft 木桌, 组装",1807.00 ,2015/3/3,中国,华北,运城,桌子,佘凤,0.25 ,5,山西,家具,公司,2015/2/27,标准级,8470.00 
CN-2015-3122639,0.26 ,1,贝尔金,"贝尔金 记忆卡, 耐用",418.00 ,2016/5/11,中国,中南,浯溪,配件,曾惠,0.00 ,3,湖南,技术,公司,2016/5/8,一级,1610.00 
CN-2015-3122639,-0.32 ,1,Barricks,"Barricks 圆桌, 长方形",-2236.00 ,2016/5/11,中国,中南,浯溪,桌子,曾惠,0.25 ,4,湖南,家具,公司,2016/5/8,一级,6987.00 
CN-2014-2866628,0.19 ,1,Eldon,"Eldon 盒, 工业",48.00 ,2015/8/22,中国,华东,杭州,收纳具,谢聪,0.00 ,5,浙江,办公用品,消费者,2015/8/18,标准级,251.00 
CN-2014-2062805,0.04 ,1,松下,"松下 喷墨打印机, 耐用",116.00 ,2015/5/26,中国,华东,南昌,设备,田妮,0.00 ,2,江西,技术,小型企业,2015/5/22,标准级,2914.00 
US-2015-5448418,-0.10 ,1,Cuisinart,"Cuisinart 咖啡研磨机, 白色",-52.00 ,2016/9/16,中国,东北,鞍山,器具,严诚,0.40 ,5,辽宁,办公用品,公司,2016/9/11,标准级,515.00 
US-2015-5448418,-0.47 ,1,摩托罗拉,"摩托罗拉 充电器, 混合尺寸",-2531.00 ,2016/9/16,中国,东北,鞍山,电话,严诚,0.40 ,3,辽宁,技术,公司,2016/9/11,标准级,5423.00 
CN-2015-3022026,0.39 ,1,OIC,"OIC 夹子, 每包 12 个",105.00 ,2016/6/23,中国,中南,深圳,系固件,姚柏,0.00 ,3,广东,办公用品,消费者,2016/6/19,标准级,269.00 
CN-2012-1928578,0.07 ,1,Ames,"Ames 外皮和封条, 银色",14.00 ,2013/9/14,中国,西北,兰州,信封,许绅,0.00 ,2,甘肃,办公用品,消费者,2013/9/13,一级,197.00 
CN-2012-1928578,0.05 ,1,Stockwell,"Stockwell 图钉, 每包 12 个",17.00 ,2013/9/14,中国,西北,兰州,系固件,许绅,0.40 ,10,甘肃,办公用品,消费者,2013/9/13,一级,352.00 
CN-2012-1928578,-0.50 ,1,Wilson Jones,"Wilson Jones 标签, 耐用",-34.00 ,2013/9/14,中国,西北,兰州,装订机,许绅,0.40 ,3,甘肃,办公用品,消费者,2013/9/13,一级,67.00 
CN-2012-2648094,0.36 ,1,Hewlett,"Hewlett 复印机, 红色",2639.00 ,2013/11/12,中国,中南,廉洲,复印机,彭雯,0.00 ,6,广东,技术,消费者,2013/11/7,标准级,7332.00 
CN-2012-2648094,0.43 ,1,诺基亚,"诺基亚 音频基座, 混合尺寸",1361.00 ,2013/11/12,中国,中南,廉洲,电话,彭雯,0.00 ,4,广东,技术,消费者,2013/11/7,标准级,3166.00 
CN-2013-5172330,0.20 ,1,Enermax,"Enermax 备忘录便条, 优质",29.00 ,2014/5/18,中国,华北,石家庄,纸张,徐关茵,0.00 ,2,河北,办公用品,公司,2014/5/12,标准级,146.00 
US-2012-1900777,-0.52 ,1,Accos,"Accos 夹子, 整包",-84.00 ,2013/12/31,中国,华北,包头,系固件,苏冬露,0.40 ,3,内蒙古,办公用品,小型企业,2013/12/26,标准级,163.00 
US-2012-1900777,-0.28 ,1,Avery,"Avery 孔加固材料, 透明",-9.00 ,2013/12/31,中国,华北,包头,装订机,苏冬露,0.40 ,3,内蒙古,办公用品,小型企业,2013/12/26,标准级,33.00 
US-2012-1900777,0.29 ,1,Rogers,"Rogers 文件夹, 单宽度",83.00 ,2013/12/31,中国,华北,包头,收纳具,苏冬露,0.00 ,2,内蒙古,办公用品,小型企业,2013/12/26,标准级,287.00 
US-2012-1900777,0.44 ,1,Tenex,"Tenex 盘, 工业",561.00 ,2013/12/31,中国,华北,包头,收纳具,苏冬露,0.00 ,5,内蒙古,办公用品,小型企业,2013/12/26,标准级,1276.00 
US-2012-1900777,0.44 ,1,GlobeWeis,"GlobeWeis 局间信封, 红色",527.00 ,2013/12/31,中国,华北,包头,信封,苏冬露,0.00 ,5,内蒙古,办公用品,小型企业,2013/12/26,标准级,1198.00 
US-2012-1900777,0.12 ,1,松下,"松下 收据打印机, 多色",39.00 ,2013/12/31,中国,华北,包头,设备,苏冬露,0.40 ,1,内蒙古,技术,小型企业,2013/12/26,标准级,339.00 
CN-2013-2831197,0.14 ,1,Boston,"Boston 钢笔, 混合尺寸",9.00 ,2014/3/12,中国,东北,哈尔滨,美术,黄丽,0.20 ,1,黑龙江,办公用品,消费者,2014/3/7,标准级,65.00 
CN-2013-2831197,0.34 ,1,Kleencut,"Kleencut 美工刀, 锯齿状",149.00 ,2014/3/12,中国,东北,哈尔滨,用品,黄丽,0.00 ,3,黑龙江,办公用品,消费者,2014/3/7,标准级,439.00 
US-2015-3405401,-0.20 ,1,Enermax,"Enermax 记忆卡, 实惠",-257.00 ,2016/5/18,中国,中南,武汉,配件,万刚,0.40 ,4,湖北,技术,公司,2016/5/13,标准级,1281.00 
US-2014-3065733,-0.28 ,1,Barricks,"Barricks 电脑桌, 长方形",-732.00 ,2015/6/24,中国,华东,苏州,桌子,毛升,0.60 ,3,江苏,家具,小型企业,2015/6/19,标准级,2662.00 
US-2012-3069391,-0.22 ,1,Safco,"SAFCO 扶手椅, 黑色",-557.00 ,2013/2/5,中国,西南,成都,椅子,贺丹,0.40 ,2,四川,家具,消费者,2013/2/1,标准级,2570.00 
US-2012-3069391,0.17 ,1,贝尔金,"贝尔金 键盘, 实惠",157.00 ,2013/2/5,中国,西南,成都,配件,贺丹,0.40 ,4,四川,技术,消费者,2013/2/1,标准级,939.00 
CN-2013-3065733,0.45 ,1,Avery,"Avery 可去除的标签, 可调",72.00 ,2014/1/8,中国,华北,廊坊,标签,黄丽,0.00 ,4,河北,办公用品,消费者,2014/1/3,二级,161.00 
CN-2015-1628412,0.27 ,1,Acco,"Acco 订书机, 耐用",132.00 ,2016/5/1,中国,华东,上海,装订机,常盛,0.00 ,2,上海,办公用品,消费者,2016/4/29,二级,491.00 
CN-2015-2828219,0.48 ,1,施乐,"施乐 信纸, 多色",727.00 ,2016/5/26,中国,华北,济宁,纸张,周诚,0.00 ,7,内蒙古,办公用品,公司,2016/5/22,标准级,1515.00 
CN-2015-2828219,0.12 ,1,诺基亚,"诺基亚 充电器, 混合尺寸",1043.00 ,2016/5/26,中国,华北,济宁,电话,周诚,0.40 ,5,内蒙古,技术,公司,2016/5/22,标准级,8945.00 
US-2014-4870971,-0.62 ,1,贝尔金,"贝尔金 闪存驱动器, 回收",-550.00 ,2015/12/3,中国,中南,枝江,配件,傅晨,0.40 ,8,湖北,技术,公司,2015/11/29,标准级,890.00 
US-2014-4870971,0.13 ,1,诺基亚,"诺基亚 智能手机, 混合尺寸",188.00 ,2015/12/3,中国,中南,枝江,电话,傅晨,0.40 ,4,湖北,技术,公司,2015/11/29,标准级,1411.00 
US-2013-5033587,-0.57 ,1,Kleencut,"Kleencut 开信刀, 钢",-379.00 ,2014/4/2,中国,西北,肃州,用品,彭丽雪,0.40 ,9,甘肃,办公用品,小型企业,2014/3/26,标准级,667.00 
US-2013-5033587,0.48 ,1,Fellowes,"Fellowes 锁柜, 工业",1396.00 ,2014/4/2,中国,西北,肃州,收纳具,彭丽雪,0.00 ,3,甘肃,办公用品,小型企业,2014/3/26,标准级,2909.00 
CN-2014-5339863,0.14 ,1,Harbour Creations,"Harbour Creations 运输标签, 可调",6.00 ,2015/4/12,中国,华东,潍坊,标签,贾柏,0.00 ,1,山东,办公用品,小型企业,2015/4/10,一级,44.00 
CN-2014-5339863,0.32 ,1,Tenex,"Tenex 盒, 金属",70.00 ,2015/4/12,中国,华东,潍坊,收纳具,贾柏,0.00 ,3,山东,办公用品,小型企业,2015/4/10,一级,218.00 
CN-2014-2995973,0.50 ,1,Avery,"Avery 标签, 实惠",74.00 ,2015/8/7,中国,华东,潍坊,装订机,陈健,0.00 ,5,山东,办公用品,公司,2015/8/5,二级,148.00 
CN-2014-2995973,0.26 ,1,Acco,"Acco 标签, 耐用",49.00 ,2015/8/7,中国,华东,潍坊,装订机,陈健,0.00 ,4,山东,办公用品,公司,2015/8/5,二级,188.00 
CN-2014-2995973,0.06 ,1,Enermax,"Enermax 鼠标, 可编程",23.00 ,2015/8/7,中国,华东,潍坊,配件,陈健,0.00 ,2,山东,技术,公司,2015/8/5,二级,390.00 
CN-2014-3266914,0.08 ,1,SanDisk,"SanDisk 闪存驱动器, 回收",28.00 ,2015/10/28,中国,中南,河源,配件,赵德伟,0.00 ,2,广东,技术,消费者,2015/10/26,一级,349.00 
CN-2014-3266914,0.15 ,1,Stiletto,"Stiletto 大剪刀, 工业",69.00 ,2015/10/28,中国,中南,河源,用品,赵德伟,0.00 ,2,广东,办公用品,消费者,2015/10/26,一级,464.00 
CN-2014-3266914,0.33 ,1,Enermax,"Enermax 键盘, 回收",375.00 ,2015/10/28,中国,中南,河源,配件,赵德伟,0.00 ,3,广东,技术,消费者,2015/10/26,一级,1138.00 
CN-2014-3266914,0.12 ,1,Novimex,"Novimex 运输标签, 可调",34.00 ,2015/10/28,中国,中南,河源,标签,赵德伟,0.00 ,7,广东,办公用品,消费者,2015/10/26,一级,290.00 
US-2012-1255631,-0.19 ,1,BIC,"BIC 铅笔刀, 金属",-43.00 ,2013/2/3,中国,东北,朗乡,美术,范晒明,0.20 ,2,黑龙江,办公用品,消费者,2013/1/30,二级,226.00 
US-2012-1255631,0.31 ,1,Kleencut,"Kleencut 剪刀, 锯齿状",110.00 ,2013/2/3,中国,东北,朗乡,用品,范晒明,0.00 ,4,黑龙江,办公用品,消费者,2013/1/30,二级,354.00 
US-2012-1255631,0.47 ,1,Novimex,"Novimex 运输标签, 白色",72.00 ,2013/2/3,中国,东北,朗乡,标签,范晒明,0.00 ,3,黑龙江,办公用品,消费者,2013/1/30,二级,154.00 
US-2012-1255631,0.20 ,1,罗技,"罗技 闪存驱动器, 可编程",149.00 ,2013/2/3,中国,东北,朗乡,配件,范晒明,0.00 ,5,黑龙江,技术,消费者,2013/1/30,二级,747.00 
US-2012-1255631,0.26 ,1,Acco,"Acco 标签, 耐用",37.00 ,2013/2/3,中国,东北,朗乡,装订机,范晒明,0.00 ,3,黑龙江,办公用品,消费者,2013/1/30,二级,141.00 
US-2012-1255631,0.31 ,1,Breville,"Breville 炉灶, 红色",1625.00 ,2013/2/3,中国,东北,朗乡,器具,范晒明,0.00 ,2,黑龙江,办公用品,消费者,2013/1/30,二级,5241.00 
US-2012-1255631,0.03 ,1,Office Star,"Office Star 摇椅, 每套两件",80.00 ,2013/2/3,中国,东北,朗乡,椅子,范晒明,0.00 ,4,黑龙江,家具,消费者,2013/1/30,二级,2672.00 
US-2012-1255631,0.11 ,1,罗技,"罗技 记忆卡, 可编程",215.00 ,2013/2/3,中国,东北,朗乡,配件,范晒明,0.00 ,4,黑龙江,技术,消费者,2013/1/30,二级,1958.00 
CN-2014-3253076,0.07 ,1,松下,"松下 电话, 白色",81.00 ,2015/11/13,中国,中南,平顶山,设备,巩德,0.00 ,3,河南,技术,小型企业,2015/11/9,标准级,1166.00 
CN-2014-3253076,0.40 ,1,摩托罗拉,"摩托罗拉 信号增强器, 全尺寸",2965.00 ,2015/11/13,中国,中南,平顶山,电话,巩德,0.00 ,11,河南,技术,小型企业,2015/11/9,标准级,7414.00 
US-2012-5555490,-0.40 ,1,摩托罗拉,"摩托罗拉 办公室电话机, 混合尺寸",-251.00 ,2013/9/24,中国,华北,呼和浩特,电话,沈彩,0.40 ,3,内蒙古,技术,消费者,2013/9/19,二级,627.00 
US-2012-5555490,0.41 ,1,Smead,"Smead 有色标签, 耐用",26.00 ,2013/9/24,中国,华北,呼和浩特,标签,沈彩,0.00 ,1,内蒙古,办公用品,消费者,2013/9/19,二级,63.00 
CN-2015-4159546,0.08 ,1,贝尔金,"贝尔金 鼠标, 可编程",94.00 ,2016/7/23,中国,西南,重庆,配件,洪梦,0.00 ,6,重庆,技术,公司,2016/7/21,一级,1182.00 
CN-2015-4159546,0.13 ,1,Acco,"Acco 标签, 回收",11.00 ,2016/7/23,中国,西南,重庆,装订机,洪梦,0.00 ,2,重庆,办公用品,公司,2016/7/21,一级,83.00 
CN-2015-4159546,0.33 ,1,诺基亚,"诺基亚 充电器, 整包",4898.00 ,2016/7/23,中国,西南,重庆,电话,洪梦,0.00 ,5,重庆,技术,公司,2016/7/21,一级,14844.00 
CN-2012-3174894,0.03 ,1,Novimex,"Novimex 可去除的标签, 可调",2.00 ,2013/3/27,中国,西南,遂宁,标签,郭冬露,0.00 ,2,四川,办公用品,消费者,2013/3/22,二级,73.00 
CN-2012-5340374,0.15 ,1,Fiskars,"Fiskars 尺子, 工业",22.00 ,2013/12/21,中国,华北,秦皇岛,用品,白忠,0.00 ,2,河北,办公用品,消费者,2013/12/17,标准级,150.00 
CN-2014-2862015,0.35 ,1,Rogers,"Rogers 盘, 蓝色",302.00 ,2015/11/18,中国,中南,珠海,收纳具,贾丹,0.00 ,3,广东,办公用品,消费者,2015/11/15,一级,864.00 
CN-2014-2045726,-0.53 ,1,Bush,"Bush 书库, 金属",-1087.00 ,2015/2/6,中国,东北,新民,书架,曹诚,0.40 ,2,辽宁,家具,公司,2015/2/1,标准级,2037.00 
CN-2014-2662386,0.20 ,1,Avery,"Avery 圆形标签, 红色",19.00 ,2015/11/13,中国,华北,临汾,标签,白立,0.00 ,3,山西,办公用品,公司,2015/11/11,二级,97.00 
US-2015-3189070,-0.42 ,1,Hoover,"Hoover 炉灶, 红色",-1327.00 ,2016/8/9,中国,东北,丹东,器具,范彩,0.40 ,2,辽宁,办公用品,公司,2016/8/5,标准级,3183.00 
US-2014-3585437,-0.48 ,1,Advantus,"Advantus 夹子, 混合尺寸",-68.00 ,2015/7/5,中国,华北,满洲里,系固件,贾君,0.40 ,3,内蒙古,办公用品,消费者,2015/7/3,一级,141.00 
US-2014-3585437,-0.62 ,1,Acco,"Acco 打孔机, 实惠",-52.00 ,2015/7/5,中国,华北,满洲里,装订机,贾君,0.40 ,1,内蒙古,办公用品,消费者,2015/7/3,一级,84.00 
CN-2014-4347413,0.02 ,1,苹果,"苹果 智能手机, 全尺寸",17.00 ,2015/12/15,中国,华东,徐州,电话,倪芬,0.40 ,3,江苏,技术,小型企业,2015/12/9,标准级,1047.00 
CN-2013-1255631,0.11 ,1,Harbour Creations,"Harbour Creations 可去除的标签, 可调",25.00 ,2014/7/23,中国,华东,莱州,标签,白斯云,0.00 ,6,山东,办公用品,消费者,2014/7/19,标准级,231.00 
CN-2013-1255631,0.05 ,1,思科,"思科 信号增强器, 整包",142.00 ,2014/7/23,中国,华东,莱州,电话,白斯云,0.00 ,4,山东,技术,消费者,2014/7/19,标准级,2836.00 
CN-2012-4590873,0.11 ,1,Green Bar,"Green Bar 笔记本, 每包 12 个",52.00 ,2013/10/7,中国,东北,开原,纸张,薛婷,0.00 ,3,辽宁,办公用品,消费者,2013/10/3,二级,475.00 
CN-2012-4590873,0.02 ,1,Rogers,"Rogers 搁板, 工业",11.00 ,2013/10/7,中国,东北,开原,收纳具,薛婷,0.00 ,2,辽宁,办公用品,消费者,2013/10/3,二级,584.00 
US-2014-1815663,-0.17 ,1,StarTech,"StarTech 打印机, 白色",-357.00 ,2015/10/7,中国,中南,钟祥,设备,贾廉,0.40 ,3,湖北,技术,消费者,2015/10/4,二级,2138.00 
US-2014-1815663,0.18 ,1,Avery,"Avery 合法证物标签, 可调",31.00 ,2015/10/7,中国,中南,钟祥,标签,贾廉,0.00 ,4,湖北,办公用品,消费者,2015/10/4,二级,172.00 
